"fcc_unique_id","job_title","queried_salary","job_type","skill","company_id"
"1482_f443114cfea84035","Data Scientist","120000-139999","data_scientist","['TensorFlow', 'Machine Learning', 'Calculus', 'R', 'C/C++', 'Apache', 'Software Development', 'MATLAB', 'Lua', 'TS/SCI Clearance', 'Hadoop', 'SDLC', 'Spark', 'Python']","c_1018"
"1483_cd22d01053af7669","Principal Data Scientist (JOIN OCI Networking)","120000-139999","data_scientist","['Statistical Software', 'Hive', 'Quantitative Analysis', 'Machine Learning', 'Hadoop', 'Scripting', 'R', 'Perl', 'Oracle', 'SAS', 'Big Data', 'IaaS', 'Spark', 'Python', 'PHP']","c_1483"
"1484_28da867cd53af9db","Data Scientist","120000-139999","data_scientist","['Linux', 'Machine Learning', 'R', 'Azure', 'SQL', 'Data Mining', 'Spark', 'Python', 'Data Science', 'AWS']","c_290"
"1485_4e041af1d0af1bc8","Data Scientist, Senior","120000-139999","data_scientist","['Machine Learning', 'TS/SCI Clearance', 'Tableau', 'Splunk', 'Docker']","c_323"
"1486_cdb9423a6994f324","Data Scientist, Fire TV Product Management","120000-139999","data_scientist","['Hive', 'Spark', 'Data Analysis', 'Hadoop', 'Marketing']","c_1169"
"1487_aafdb4fe9e36b658","Senior Data Scientist","120000-139999","data_scientist","['Machine Learning', 'Python', 'SQL']","c_402"
"1488_9edcedb2997876d2","Data Scientist - Decision Sciences Personal Valuation team","120000-139999","data_scientist","['Hive', 'AI', 'Spark', 'Machine Learning', 'Hadoop', 'Scala', 'Python', 'SQL']","c_93"
"1489_212af5778aa7175d","Senior Data Scientist / Pre-Sales Support","120000-139999","data_scientist","['Machine Learning', 'R', 'Perl', 'Python', 'OOP']","c_1913"
"1490_3fc1e7f5af93d293","Senior Data Scientist (Marketing)","120000-139999","data_scientist","['Experimental Design', 'Marketing', 'SQL', 'Design Experience', 'Python']","c_1133"
"1491_f021a7c94411ed15","VP, Data Scientist- New York, Austin, TX, Atlanta, GA; Charl...","120000-139999","data_scientist","['Statistical Software', 'Microsoft Powerpoint', 'R', 'SAS', 'SQL', 'Microsoft Office', 'Tableau', 'Big Data']","c_242"
"1492_617d7f961cfcf54a","AI Scientist - NLP focus (University Grad)","120000-139999","data_scientist","['TensorFlow', 'AI', 'Hadoop', 'SQL', 'Natural Language Processing', 'Spark']","c_699"
"1493_ce1fe7f759b67f17","Senior Data Scientist","120000-139999","data_scientist","['TensorFlow', 'Pig', 'Linux', 'Hive', 'Machine Learning', 'Conversion Optimization', 'R', 'C/C++', 'SQL', 'Big Data', 'Natural Language Processing', 'MySQL', 'SPSS', 'PostgreSQL', 'MATLAB', 'AI', 'Data Mining', 'Hadoop', 'Scala', 'SAS']","c_703"
"1494_1544766d4c2915b0","Advisory Services Manager - Data Scientist","120000-139999","data_scientist","['Pig', 'Hive', 'Machine Learning', 'R', 'Azure', 'Sentiment Analytics', 'SQL', 'Big Data', 'Natural Language Processing', 'S3', 'C#', 'Data Mining', 'Hadoop', 'Scala', 'Weka', 'SAS', 'Java', '.Net', 'Predictive Analytics', '""Drivers License""']","c_764"
"1495_b8fdf400786b78b1","Data Scientist – Senior Associate","120000-139999","data_scientist","['NIST', 'Database Administration', 'SDLC']","c_926"
"1496_4e041af1d0af1bc8","Data Scientist, Lead","120000-139999","data_scientist","['Data Mining', 'Machine Learning', 'Project Management', 'Hadoop', 'R', 'SQL', 'Tableau', 'Splunk', 'Docker', 'Python']","c_323"
"1497_2525cc4a9a704809","Senior PHC Data Scientist - RWD Collaborations","120000-139999","data_scientist","","c_867"
"1498_8cf26a6a6df7f5d0","Senior Data Scientist","120000-139999","data_scientist","['Power BI', 'Marketing', 'SAP', 'CPA', 'Statisical Analysis', 'Tableau', 'Certified Management Accountant']","c_964"
"1499_b758a41a418684fd","Senior Data Scientist","120000-139999","data_scientist","['Statistical Software', 'Data Mining', 'Microsoft Powerpoint', 'R', 'Statisical Analysis', 'SAS', 'SPSS', 'MATLAB', 'AWS']","c_2087"
"1500_69744d13ee2ee7c2","Lead Data Scientist, Marketing","120000-139999","data_scientist","['Acquisition Strategy', 'Customer Segmentation', 'Machine Learning', 'Data Analysis', 'R', 'Marketing', 'Marketing Mix Modeling', 'Python', 'Tableau']","c_2005"
"1501_5bcd1ef0a7f4fb99","Data Scientist and Platform Developer","120000-139999","data_scientist","['Machine Learning', 'R', 'SQL', 'HTML5', 'Splunk', 'CI', 'Design Experience', 'Software Development', 'Jira', 'Jenkins', 'AI', 'Hadoop', 'SDLC', 'Tableau', 'Java', 'Predictive Analytics', 'HP ALM', 'Angular', 'QlikView', 'Python']","c_457"
"1502_c98799bc8c6fec02","Data Scientist","120000-139999","data_scientist","['Hive', 'Data Mining', 'Machine Learning', 'TS/SCI Clearance', 'Technical Writing', 'R', 'SAS', 'C/C++', 'ArcGIS', 'SPSS', 'MATLAB', 'Python']","c_1573"
"1503_510aa29fcf8f87d9","Data Scientist - Product Review Group","120000-139999","data_scientist","['Spark', 'Machine Learning', 'R', 'Scala', 'Data Science', 'Python', 'Tableau']","c_2079"
"1504_9784ae78e9834539","Senior Data Scientist, Business Analytics","120000-139999","data_scientist","['R', 'Python', 'SQL']","c_1069"
"1505_f385cdf80ed712bc","Data Scientist","120000-139999","data_scientist","['Data Mining', 'Machine Learning', 'R', 'Scala', 'C/C++', 'Quantitative Research', 'SQL', 'Java', '.Net', 'Alteryx', 'C#', 'MATLAB', 'Python']","c_249"
"1506_45614c2ca43e33e2","Data Scientist","120000-139999","data_scientist","['Linux', 'Machine Learning', 'Red Hat Enterprise Linux', 'C/C++', 'Ubuntu', 'CentOS', 'MATLAB', 'TS/SCI Clearance', 'Image Processing', 'Java', 'Python']","c_268"
"1507_a4e4e2eaf26690c9","Principal Data Scientist","120000-139999","data_scientist","['Statistical Software', 'Linux', 'Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'SAS', 'C/C++', 'SQL', 'Java', 'Spark', 'Python']","c_29"
"1508_c46d0116f6e69eae","Machine Learning Expert (Intelligent Algorithms / Big Data /...","120000-139999","data_scientist","['TensorFlow', 'Machine Learning']","c_1116"
"1509_2525cc4a9a704809","Principal PHC Data Scientist - Omics","120000-139999","data_scientist","","c_867"
"1510_2dd390c3a48a7ed0","Associate, Data Scientist, Financial Services","120000-139999","data_scientist","['Linux', 'AI', 'Data Mining', 'Machine Learning', 'Hadoop', 'Scripting', 'R', 'Azure', 'Natural Language Processing', 'Spark', 'OOP', 'Python', 'AWS']","c_1159"
"1511_7077d7e88049c02a","Lead Data Scientist","120000-139999","data_scientist","['Hive', 'Machine Learning', 'Data Management', 'Hadoop', 'R', 'Python']","c_64"
"1512_3a71a4d2f7990a25","Arity - Senior Data Scientist","120000-139999","data_scientist","['Machine Learning', 'R', 'Perl', 'SPSS', 'MATLAB', 'Statistical Software', 'Hadoop', 'SAS', 'Java', 'Spark', 'Python']","c_97"
"1513_7dc8be9efe945d3a","Data Scientist III","120000-139999","data_scientist","['Pig', 'Linux', 'Hive', 'TS/SCI Clearance', 'Hadoop', 'Scripting', 'Perl', 'Solr', 'SQL', 'Apache', 'Spark', 'Shell Scripting', 'Jenkins']","c_1526"
"1514_156c7820d1988640","SAP Machine Learning Consultant / Data Scientist - Newtown S...","120000-139999","data_scientist","['AI', 'Machine Learning', 'Software Development', 'SAP']","c_1720"
"1515_5e3626e6924f6f6b","Machine Learning Scientist","120000-139999","data_scientist","['TensorFlow', 'Lucene', 'Natural Language Processing', 'Data Mining', 'Spark', 'Machine Learning']","c_467"
"1516_3d9bfa4688aa57be","Sr. Data Scientist","120000-139999","data_scientist","['AI', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'XML', 'Hadoop', 'R', 'SAS', 'Oracle', 'SQL', 'Natural Language Processing', 'PL/SQL', 'Shell Scripting', 'Operations Research', 'Python']","c_1472"
"1517_4e041af1d0af1bc8","Data Scientist, Senior","120000-139999","data_scientist","['Machine Learning', 'TS/SCI Clearance', 'Hadoop', 'R', 'Scala', 'Kafka', 'Tableau', 'Splunk', 'Java', 'Big Data', 'Spark', 'Data Warehouse', 'Design Experience', 'Docker', 'Python']","c_323"
"1518_8765a4045377753a","Data Scientist-Journeyman","120000-139999","data_scientist","['Data Mining', 'Machine Learning', 'PostGIS', 'Oracle', 'MongoDB', 'PostgreSQL', 'REST', 'AWS']","c_1187"
"1519_4a2d2fbadf14d480","Data Scientist","120000-139999","data_scientist","['Linux', 'Machine Learning', 'C/C++', 'Java', 'Git', 'Signal Processing', 'Python', 'Data Science']","c_1107"
"1520_61e847dda35dc377","Senior Data Scientist","120000-139999","data_scientist","['Data Management', 'R', 'C/C++', 'SQL', 'C#', 'MATLAB', 'AI', 'Data Mining', 'Scala', 'HBase', 'Tableau', 'Java', '.Net', 'MongoDB', 'NoSQL', 'Shell Scripting', 'Python']","c_1071"
"1521_b8ce556031512ca3","Senior Data Scientist, Security","120000-139999","data_scientist","['AI', 'Data Mining', 'Machine Learning', 'Go', 'R', 'Google Cloud Platform', 'Natural Language Processing', 'Python']","c_2227"
"1522_4e041af1d0af1bc8","Data Scientist, Senior","120000-139999","data_scientist","['Machine Learning', 'Hadoop', 'R', 'SAS', 'C/C++', 'Tableau', 'Splunk', 'Java', 'Big Data', 'Spark', 'Docker', 'Python', 'AWS']","c_323"
"1523_be293f1def77a963","Assoc. Director Artificial Intelligence and Machine Learning","120000-139999","data_scientist","","c_859"
"1524_f55f2546cfc2349e","Lead Data Scientist","120000-139999","data_scientist","['TensorFlow', 'AI', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'R', 'Java', '.Net', 'Natural Language Processing', 'Python']","c_114"
"1525_c5c99ec01e2125aa","Sr Data Scientist – Operations Research","120000-139999","data_scientist","['Java', '.Net', 'C#', 'Software Development', 'Network', 'OOP', 'C/C++']","c_863"
"1526_129832b75257ba36","Senior Data Scientist, Customer Analytics","120000-139999","data_scientist","['Machine Learning', 'R', 'Marketing', 'Digital Marketing', 'Python', 'SQL']","c_852"
"1527_d72eb0548d91249c","Data Scientist, Marketing Effectiveness","120000-139999","data_scientist","['Marketing', 'R', 'Python', 'SQL', 'Attribution Modeling']","c_937"
"1528_a131b75d087cbeb0","Senior Data Scientist (Machine Learning)","120000-139999","data_scientist","['Data Mining', 'Machine Learning', 'Hadoop', 'Scala', 'SQL', 'Java', 'Big Data', 'Spark', 'Telecommunication', 'NoSQL', 'Python', 'AWS']","c_803"
"1529_4e041af1d0af1bc8","Data Scientist/Data Auditor","120000-139999","data_scientist","['TS/SCI Clearance', 'Tableau', 'Splunk', 'Docker']","c_323"
"1530_156c7820d1988640","SAP Machine Learning Consultant / Data Scientist - Chicago,...","120000-139999","data_scientist","['AI', 'Machine Learning', 'Software Development', 'SAP']","c_1720"
"1531_7cd097ac2b57c060","Lead Data Scientist","120000-139999","data_scientist","['Machine Learning', 'Microsoft Powerpoint', 'R', 'SQL', 'Spark', 'Python', 'AWS']","c_1792"
"1532_81d479b3a6bbb931","Data Scientist","120000-139999","data_scientist","['Linux', 'Machine Learning', 'TS/SCI Clearance', 'R', 'SQL', 'Tableau', 'Big Data', 'Spark', 'Python']","c_146"
